time,properties.taxi_count,day_of_week,minute,hour,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7,sector_8,sector_9
2019-01-07 03:55:00,3851,0,55,3,201,1001,62,387,1667,513,0,20,0
2019-01-07 04:00:00,3848,0,0,4,197,999,66,392,1655,523,0,16,0
2019-01-07 04:05:00,3686,0,5,4,186,949,56,369,1593,520,0,13,0
2019-01-07 04:10:00,3836,0,10,4,196,1012,73,375,1627,538,0,15,0
2019-01-07 04:15:00,3796,0,15,4,191,1014,68,374,1594,544,0,11,0
2019-01-07 04:20:00,3798,0,20,4,189,1025,65,376,1574,560,0,9,0
2019-01-07 04:25:00,3799,0,25,4,192,995,60,365,1592,587,0,8,0
2019-01-07 04:30:00,3786,0,30,4,183,1023,61,377,1534,595,0,13,0
2019-01-07 04:35:00,3778,0,35,4,195,973,58,382,1533,621,0,16,0
2019-01-07 04:40:00,3804,0,40,4,199,1012,61,382,1503,634,0,13,0
2019-01-07 04:45:00,3740,0,45,4,184,992,54,377,1469,650,0,14,0
2019-01-07 04:50:00,3704,0,50,4,188,1018,64,388,1395,636,0,15,0
2019-01-07 04:55:00,3770,0,55,4,188,1030,61,382,1428,666,0,15,0
2019-01-07 05:00:00,3747,0,0,5,185,992,71,371,1432,681,0,15,0
2019-01-07 05:05:00,3714,0,5,5,184,1004,64,351,1436,662,0,13,0
2019-01-07 05:10:00,3699,0,10,5,204,1008,63,345,1414,650,0,15,0
2019-01-07 05:15:00,3656,0,15,5,199,1022,67,352,1374,634,0,8,0
2019-01-07 05:20:00,3615,0,20,5,188,1009,66,359,1353,632,1,7,0
2019-01-07 05:25:00,3580,0,25,5,172,998,70,381,1314,641,0,4,0
2019-01-07 05:30:00,3559,0,30,5,163,997,76,373,1283,656,0,11,0
2019-01-07 05:35:00,3485,0,35,5,161,960,74,382,1264,639,0,5,0
2019-01-07 05:40:00,3474,0,40,5,172,954,80,382,1224,657,0,5,0
2019-01-07 05:45:00,3475,0,45,5,169,924,84,387,1216,685,0,10,0
2019-01-07 05:50:00,3506,0,50,5,176,933,92,384,1203,710,0,8,0
2019-01-07 05:55:00,3587,0,55,5,183,909,92,391,1220,786,0,6,0
2019-01-07 06:00:00,3639,0,0,6,188,945,87,398,1215,802,0,4,0
2019-01-07 06:05:00,3575,0,5,6,169,886,80,381,1188,866,0,5,0
2019-01-07 06:10:00,3443,0,10,6,143,908,80,364,1096,842,0,10,0
2019-01-07 06:15:00,3407,0,15,6,138,872,88,353,1093,856,0,7,0
2019-01-07 06:20:00,3413,0,20,6,132,862,79,338,1092,906,0,4,0
2019-01-07 06:25:00,3319,0,25,6,119,836,66,329,1065,898,0,6,0
2019-01-07 06:30:00,3334,0,30,6,125,806,71,326,1077,919,0,10,0
2019-01-07 06:35:00,3222,0,35,6,112,739,73,314,1054,926,0,4,0
2019-01-07 06:40:00,3251,0,40,6,129,730,62,310,1064,946,0,10,0
2019-01-07 06:45:00,3134,0,45,6,106,742,57,301,1033,887,0,8,0
2019-01-07 06:50:00,3123,0,50,6,118,724,53,310,1021,891,0,6,0
2019-01-07 06:55:00,3153,0,55,6,114,704,64,321,1082,861,0,7,0
2019-01-07 07:00:00,3150,0,0,7,102,723,72,316,1098,833,0,6,0
2019-01-07 07:05:00,3154,0,5,7,116,697,65,336,1085,844,4,7,0
2019-01-07 07:10:00,3155,0,10,7,115,682,76,317,1111,845,0,9,0
2019-01-07 07:15:00,3211,0,15,7,108,722,83,343,1115,828,1,11,0
2019-01-07 07:20:00,3260,0,20,7,118,766,81,361,1103,823,2,6,0
2019-01-07 07:25:00,3419,0,25,7,118,813,77,359,1175,871,1,5,0
2019-01-07 07:30:00,3560,0,30,7,126,847,76,395,1215,888,2,11,0
2019-01-07 07:35:00,3500,0,35,7,127,798,82,415,1223,845,0,10,0
2019-01-07 07:40:00,3562,0,40,7,121,869,75,420,1227,841,4,5,0
2019-01-07 07:45:00,3467,0,45,7,120,845,73,398,1248,773,0,10,0
2019-01-07 07:50:00,2570,0,50,7,84,532,54,325,938,626,2,9,0
2019-01-07 07:55:00,3277,0,55,7,131,823,75,434,1155,651,0,8,0
2019-01-07 08:00:00,3186,0,0,8,138,742,98,408,1172,621,2,5,0
2019-01-07 08:05:00,3218,0,5,8,139,742,92,423,1228,587,2,5,0
2019-01-07 08:10:00,3118,0,10,8,120,718,74,441,1167,587,2,9,0
2019-01-07 08:15:00,3050,0,15,8,124,694,72,438,1173,539,3,7,0
2019-01-07 08:20:00,2000,0,20,8,65,323,51,356,808,390,1,6,0
2019-01-07 08:25:00,2871,0,25,8,99,639,61,439,1119,505,0,9,0
2019-01-07 08:30:00,2805,0,30,8,100,611,66,464,1084,470,3,7,0
2019-01-07 08:35:00,2889,0,35,8,106,581,72,465,1167,491,1,6,0
2019-01-07 08:40:00,2952,0,40,8,93,608,75,491,1157,517,2,9,0
2019-01-07 08:45:00,2921,0,45,8,90,581,81,517,1132,511,0,9,0
2019-01-07 08:50:00,2855,0,50,8,97,579,79,509,1096,487,1,7,0
2019-01-07 08:55:00,2910,0,55,8,98,562,74,505,1177,487,2,5,0
2019-01-07 09:00:00,2973,0,0,9,93,513,63,526,1320,447,1,10,0
2019-01-07 09:05:00,3276,0,5,9,92,572,64,599,1519,418,0,12,0
2019-01-07 09:10:00,3451,0,10,9,86,565,64,600,1654,471,0,11,0
2019-01-07 09:15:00,3709,0,15,9,91,556,67,631,1854,489,2,19,0
2019-01-07 09:20:00,3850,0,20,9,91,563,65,614,2029,468,4,16,0
2019-01-07 09:25:00,3969,0,25,9,83,527,60,625,2185,471,3,15,0
2019-01-07 09:30:00,4189,0,30,9,85,520,57,621,2421,454,1,30,0
2019-01-07 09:35:00,3945,0,35,9,77,428,61,546,2407,395,1,30,0
2019-01-07 09:40:00,4117,0,40,9,95,515,63,519,2456,435,2,32,0
2019-01-07 09:45:00,4087,0,45,9,83,468,64,520,2473,436,0,43,0
2019-01-07 09:50:00,4119,0,50,9,84,476,77,498,2508,435,0,41,0
2019-01-07 09:55:00,4321,0,55,9,85,484,59,521,2691,445,0,36,0
2019-01-07 10:00:00,4495,0,0,10,82,506,64,528,2813,456,2,44,0
2019-01-07 10:05:00,4349,0,5,10,72,381,65,525,2856,407,2,41,0
2019-01-07 10:10:00,4794,0,10,10,89,497,51,554,3132,423,0,48,0
2019-01-07 10:15:00,5000,0,15,10,84,511,50,598,3237,467,1,52,0
2019-01-07 10:20:00,5025,0,20,10,89,533,65,605,3217,456,1,59,0
2019-01-07 10:25:00,5065,0,25,10,88,542,60,559,3286,483,0,47,0
2019-01-07 10:30:00,5132,0,30,10,97,519,53,567,3350,491,0,55,0
2019-01-07 10:35:00,4563,0,35,10,84,423,53,493,3045,419,0,46,0
2019-01-07 10:40:00,4932,0,40,10,98,551,49,552,3200,439,1,42,0
2019-01-07 10:45:00,4832,0,45,10,103,527,52,557,3098,449,0,46,0
2019-01-07 10:50:00,4830,0,50,10,105,537,51,566,3035,486,0,50,0
2019-01-07 10:55:00,4983,0,55,10,127,550,67,579,3113,505,0,42,0
2019-01-07 11:00:00,5069,0,0,11,144,554,63,569,3169,530,0,40,0
2019-01-07 11:05:00,5183,0,5,11,124,554,73,567,3276,550,0,39,0
2019-01-07 11:10:00,5335,0,10,11,132,601,67,585,3321,570,0,59,0
2019-01-07 11:15:00,5377,0,15,11,136,616,65,547,3343,614,0,56,0
2019-01-07 11:20:00,5290,0,20,11,151,619,69,520,3272,607,0,52,0
2019-01-07 11:25:00,5161,0,25,11,159,648,51,500,3144,608,0,51,0
2019-01-07 11:30:00,5098,0,30,11,139,649,63,489,3128,587,0,43,0
2019-01-07 11:35:00,5000,0,35,11,136,645,45,442,3014,676,0,42,0
2019-01-07 11:40:00,5040,0,40,11,142,681,54,463,2957,696,0,47,0
2019-01-07 11:45:00,4959,0,45,11,149,702,51,432,2900,682,0,43,0
2019-01-07 11:50:00,4915,0,50,11,149,703,61,441,2807,707,0,47,0
2019-01-07 11:55:00,4954,0,55,11,154,704,67,452,2812,715,1,49,0
2019-01-07 12:00:00,4937,0,0,12,152,714,57,426,2813,726,1,48,0
2019-01-07 12:05:00,5021,0,5,12,145,716,48,425,2871,770,1,45,0
2019-01-07 12:10:00,5110,0,10,12,156,739,44,441,2931,765,0,34,0
2019-01-07 12:15:00,5200,0,15,12,146,758,60,467,2952,778,2,37,0
2019-01-07 12:20:00,5301,0,20,12,124,801,66,470,3022,773,1,44,0
2019-01-07 12:25:00,5231,0,25,12,138,799,63,493,2932,769,1,36,0
2019-01-07 12:30:00,5270,0,30,12,140,860,75,487,2928,745,0,35,0
2019-01-07 12:35:00,4607,0,35,12,121,659,82,443,2570,684,1,47,0
2019-01-07 12:40:00,5107,0,40,12,135,826,66,496,2814,732,1,37,0
2019-01-07 12:45:00,5248,0,45,12,131,932,69,502,2852,718,2,42,0
2019-01-07 12:50:00,5172,0,50,12,131,885,71,474,2793,771,1,46,0
2019-01-07 12:55:00,5298,0,55,12,140,955,73,523,2809,750,0,48,0
2019-01-07 13:00:00,5236,0,0,13,137,1000,84,506,2735,721,0,53,0
2019-01-07 13:05:00,4917,0,5,13,137,905,79,497,2596,642,2,59,0
2019-01-07 13:10:00,5055,0,10,13,152,986,86,535,2576,670,0,50,0
2019-01-07 13:15:00,4949,0,15,13,162,956,80,515,2558,621,0,57,0
2019-01-07 13:20:00,4886,0,20,13,161,977,76,513,2503,611,0,45,0
2019-01-07 13:25:00,4915,0,25,13,178,898,77,520,2590,607,0,45,0
2019-01-07 13:30:00,4836,0,30,13,172,912,76,502,2491,637,0,46,0
2019-01-07 13:35:00,4237,0,35,13,145,734,68,447,2188,608,1,46,0
2019-01-07 13:40:00,4591,0,40,13,157,878,77,504,2316,614,1,44,0
2019-01-07 13:45:00,4500,0,45,13,158,860,75,492,2266,612,0,37,0
2019-01-07 13:50:00,4422,0,50,13,155,825,84,504,2178,635,0,41,0
2019-01-07 13:55:00,4415,0,55,13,160,823,82,493,2187,629,1,40,0
2019-01-07 14:00:00,4483,0,0,14,162,837,86,525,2183,655,1,34,0
2019-01-07 14:05:00,4558,0,5,14,174,881,97,493,2242,636,0,35,0
2019-01-07 14:10:00,4633,0,10,14,162,886,93,532,2273,659,1,27,0
2019-01-07 14:15:00,4661,0,15,14,146,873,92,586,2276,661,1,26,0
2019-01-07 14:20:00,4734,0,20,14,139,889,86,558,2334,698,1,29,0
2019-01-07 14:25:00,4689,0,25,14,133,866,75,579,2301,703,1,31,0
2019-01-07 14:30:00,4764,0,30,14,140,920,79,578,2336,681,1,29,0
2019-01-07 14:35:00,4822,0,35,14,141,926,88,589,2352,693,2,31,0
2019-01-07 14:40:00,4831,0,40,14,157,931,88,603,2336,684,1,31,0
2019-01-07 14:45:00,4752,0,45,14,145,920,77,579,2317,690,2,22,0
2019-01-07 14:50:00,4794,0,50,14,174,953,77,617,2304,648,0,21,0
2019-01-07 14:55:00,4856,0,55,14,167,1001,78,595,2340,645,0,30,0
2019-01-07 15:00:00,4950,0,0,15,186,990,83,599,2419,649,1,23,0
2019-01-07 15:05:00,4968,0,5,15,176,1019,89,585,2421,651,1,26,0
2019-01-07 15:10:00,4968,0,10,15,171,1030,97,590,2381,677,0,22,0
2019-01-07 15:15:00,4884,0,15,15,180,1004,106,550,2352,669,0,23,0
2019-01-07 15:20:00,4959,0,20,15,167,1013,106,540,2444,666,0,23,0
2019-01-07 15:25:00,4999,0,25,15,141,1059,106,549,2407,717,0,20,0
2019-01-07 15:30:00,5134,0,30,15,152,1060,105,569,2498,725,0,25,0
2019-01-07 15:35:00,5038,0,35,15,152,1024,91,566,2430,743,0,32,0
2019-01-07 15:40:00,5000,0,40,15,153,1062,83,581,2320,772,0,29,0
2019-01-07 15:45:00,4862,0,45,15,155,1033,78,573,2221,773,0,29,0
2019-01-07 15:50:00,4858,0,50,15,162,1037,69,596,2249,717,1,27,0
2019-01-07 15:55:00,4874,0,55,15,172,1065,73,576,2218,742,0,28,0
2019-01-07 16:00:00,4923,0,0,16,197,1078,75,591,2218,734,0,30,0
2019-01-07 16:05:00,4631,0,5,16,182,962,73,561,2142,680,0,31,0
2019-01-07 16:10:00,4948,0,10,16,201,1084,80,571,2243,740,0,29,0
2019-01-07 16:15:00,4901,0,15,16,199,1098,88,566,2235,691,0,24,0
2019-01-07 16:20:00,4883,0,20,16,207,1044,92,539,2254,720,0,27,0
2019-01-07 16:25:00,4824,0,25,16,197,1070,87,535,2216,694,0,25,0
2019-01-07 16:30:00,4819,0,30,16,196,1092,97,546,2154,706,1,27,0
2019-01-07 16:35:00,4748,0,35,16,185,1093,83,524,2128,713,0,22,0
2019-01-07 16:40:00,4615,0,40,16,180,1069,79,524,2017,719,0,27,0
2019-01-07 16:45:00,4581,0,45,16,201,1037,95,518,2006,697,1,26,0
2019-01-07 16:50:00,4423,0,50,16,203,1009,82,482,1933,687,1,26,0
2019-01-07 16:55:00,4489,0,55,16,195,1088,74,442,1979,682,1,28,0
2019-01-07 17:00:00,4460,0,0,17,184,1069,72,451,1994,659,0,31,0
2019-01-07 17:05:00,4498,0,5,17,183,1100,75,451,2027,633,0,29,0
2019-01-07 17:10:00,4398,0,10,17,180,1090,77,433,1954,635,0,29,0
2019-01-07 17:15:00,4354,0,15,17,183,1049,95,440,1942,607,2,36,0
2019-01-07 17:20:00,4387,0,20,17,181,1080,99,457,1978,562,2,28,0
2019-01-07 17:25:00,4462,0,25,17,199,1077,93,466,1972,628,1,26,0
2019-01-07 17:30:00,4497,0,30,17,205,1092,99,493,1959,617,3,29,0
2019-01-07 17:35:00,4374,0,35,17,195,1038,95,465,1944,602,1,34,0
2019-01-07 17:40:00,4256,0,40,17,168,1011,72,458,1886,630,0,31,0
2019-01-07 17:45:00,4297,0,45,17,169,1027,70,425,1909,666,0,31,0
2019-01-07 17:50:00,4260,0,50,17,180,966,85,454,1865,675,1,34,0
2019-01-07 17:55:00,4235,0,55,17,164,963,81,452,1883,660,1,31,0
2019-01-07 18:00:00,3500,0,0,18,132,749,65,374,1598,551,1,30,0
2019-01-07 18:05:00,4140,0,5,18,161,958,72,439,1841,640,0,29,0
2019-01-07 18:10:00,4450,0,10,18,176,1045,90,485,1958,674,0,22,0
2019-01-07 18:15:00,4450,0,15,18,176,1048,92,495,1961,653,1,24,0
2019-01-07 18:20:00,4363,0,20,18,184,1014,79,517,1890,646,2,31,0
2019-01-07 18:25:00,4400,0,25,18,181,1049,79,532,1880,645,0,34,0
2019-01-07 18:30:00,4411,0,30,18,198,1024,84,543,1942,593,0,27,0
2019-01-07 18:35:00,4420,0,35,18,210,1018,81,550,1934,590,0,37,0
2019-01-07 18:40:00,3500,0,40,18,156,731,76,464,1608,439,0,26,0
2019-01-07 18:45:00,4417,0,45,18,181,1018,76,592,1959,557,1,33,0
2019-01-07 18:50:00,4460,0,50,18,183,1014,78,596,1984,569,1,35,0
2019-01-07 18:55:00,4555,0,55,18,174,1023,64,634,2059,560,0,41,0
2019-01-07 19:00:00,4705,0,0,19,189,1007,75,601,2201,591,1,40,0
2019-01-07 19:05:00,4507,0,5,19,161,904,69,580,2176,578,1,38,0
2019-01-07 19:10:00,4938,0,10,19,167,984,78,620,2400,635,2,52,0
2019-01-07 19:15:00,4995,0,15,19,171,1006,70,616,2408,676,3,45,0
2019-01-07 19:20:00,5065,0,20,19,149,981,77,599,2453,767,3,36,0
2019-01-07 19:25:00,5342,0,25,19,185,1041,86,605,2534,842,3,46,0
2019-01-07 19:30:00,5414,0,30,19,165,1015,90,576,2673,845,0,50,0
2019-01-07 19:35:00,5463,0,35,19,164,1016,71,557,2727,874,0,54,0
2019-01-07 19:40:00,5500,0,40,19,183,1011,69,548,2772,864,0,53,0
2019-01-07 19:45:00,5480,0,45,19,179,971,70,584,2739,873,2,62,0
2019-01-07 19:50:00,5606,0,50,19,176,1001,75,578,2794,924,2,56,0
2019-01-07 19:55:00,5528,0,55,19,182,1000,73,565,2752,896,1,59,0
2019-01-07 20:00:00,5671,0,0,20,186,1038,88,569,2857,887,1,45,0
2019-01-07 20:05:00,5699,0,5,20,185,1011,88,535,2928,909,0,43,0
2019-01-07 20:10:00,5634,0,10,20,191,1021,83,505,2914,882,0,38,0
2019-01-07 20:15:00,5540,0,15,20,197,1002,97,519,2814,877,0,34,0
2019-01-07 20:20:00,5372,0,20,20,223,945,98,516,2701,858,0,31,0
2019-01-07 20:25:00,5365,0,25,20,241,985,79,535,2631,855,1,38,0
2019-01-07 20:30:00,5408,0,30,20,225,1027,91,551,2638,841,1,34,0
2019-01-07 20:35:00,5331,0,35,20,218,1023,81,568,2585,836,1,19,0
2019-01-07 20:40:00,5305,0,40,20,221,997,95,539,2574,857,1,21,0
2019-01-07 20:45:00,5323,0,45,20,230,1082,84,521,2559,829,1,17,0
2019-01-07 20:50:00,5465,0,50,20,227,1046,89,573,2611,902,0,17,0
2019-01-07 20:55:00,5633,0,55,20,223,1042,98,563,2757,925,2,23,0
2019-01-07 21:00:00,5744,0,0,21,233,1091,108,563,2763,951,0,35,0
2019-01-07 21:05:00,5500,0,5,21,236,1074,102,542,2539,958,1,48,0
2019-01-07 21:10:00,5342,0,10,21,204,1095,93,513,2437,967,0,33,0
2019-01-07 21:15:00,5291,0,15,21,219,1154,89,486,2346,969,0,28,0
2019-01-07 21:20:00,5194,0,20,21,230,1108,100,514,2252,963,0,27,0
2019-01-07 21:25:00,5214,0,25,21,222,1142,99,519,2202,1003,0,27,0
2019-01-07 21:30:00,5187,0,30,21,202,1140,87,521,2174,1038,1,24,0
2019-01-07 21:35:00,5000,0,35,21,201,1068,71,506,2102,1026,0,26,0
2019-01-07 21:40:00,5361,0,40,21,231,1186,89,566,2230,1033,0,26,0
2019-01-07 21:45:00,5393,0,45,21,228,1236,85,585,2198,1032,0,29,0
2019-01-07 21:50:00,5309,0,50,21,227,1237,76,584,2120,1033,0,32,0
2019-01-07 21:55:00,5328,0,55,21,225,1239,95,574,2168,1002,0,25,0
2019-01-07 22:00:00,5367,0,0,22,218,1283,87,558,2198,999,0,24,0
2019-01-07 22:05:00,5118,0,5,22,206,1187,90,514,2161,942,0,18,0
2019-01-07 22:10:00,5430,0,10,22,228,1293,112,553,2237,986,0,21,0
2019-01-07 22:15:00,5345,0,15,22,241,1281,100,545,2181,969,0,28,0
2019-01-07 22:20:00,5308,0,20,22,257,1260,93,538,2174,956,1,29,0
2019-01-07 22:25:00,5431,0,25,22,235,1269,99,583,2239,979,1,26,0
2019-01-07 22:30:00,5473,0,30,22,216,1301,103,577,2322,926,0,28,0
2019-01-07 22:35:00,5612,0,35,22,220,1323,100,580,2387,981,1,20,0
2019-01-07 22:40:00,5701,0,40,22,244,1301,108,592,2442,992,0,22,0
2019-01-07 22:45:00,5856,0,45,22,248,1305,116,581,2547,1037,0,22,0
2019-01-07 22:50:00,5955,0,50,22,218,1285,115,585,2699,1028,0,25,0
2019-01-07 22:55:00,6030,0,55,22,232,1284,109,574,2767,1034,0,30,0
2019-01-07 23:00:00,6059,0,0,23,224,1283,100,555,2818,1037,2,40,0
2019-01-07 23:05:00,6000,0,5,23,199,1212,99,566,2831,1054,1,38,0
2019-01-07 23:10:00,6001,0,10,23,185,1221,90,557,2876,1030,2,40,0
2019-01-07 23:15:00,5818,0,15,23,179,1190,81,512,2822,992,2,40,0
2019-01-07 23:20:00,5797,0,20,23,191,1135,92,521,2831,990,0,37,0
2019-01-07 23:25:00,5837,0,25,23,185,1168,91,533,2846,976,1,37,0
2019-01-07 23:30:00,5820,0,30,23,192,1112,96,541,2874,960,1,44,0
2019-01-07 23:35:00,5785,0,35,23,213,1102,109,515,2827,984,1,34,0
2019-01-07 23:40:00,5919,0,40,23,200,1150,102,541,2927,973,0,26,0
2019-01-07 23:45:00,5957,0,45,23,205,1155,102,527,2964,971,0,33,0
2019-01-07 23:50:00,5876,0,50,23,199,1126,98,535,2921,957,1,39,0
2019-01-07 23:55:00,5857,0,55,23,196,1109,95,508,2915,994,1,39,0
2019-01-08 00:00:00,5808,1,0,0,204,1094,102,491,2868,1012,0,37,0
2019-01-08 00:05:00,3664,1,5,0,101,503,64,284,2003,683,0,26,0
2019-01-08 00:10:00,0,1,10,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:15:00,5381,1,15,0,193,1086,101,475,2511,971,0,44,0
2019-01-08 00:20:00,5258,1,20,0,206,1091,86,485,2423,928,0,39,0
2019-01-08 00:25:00,5181,1,25,0,209,1080,97,474,2403,887,0,31,0
2019-01-08 00:30:00,5239,1,30,0,223,1103,91,505,2431,854,1,31,0
2019-01-08 00:35:00,4928,1,35,0,202,1012,95,492,2306,791,1,29,0
2019-01-08 00:40:00,5210,1,40,0,211,1100,89,518,2430,826,2,34,0
2019-01-08 00:45:00,5214,1,45,0,208,1120,88,527,2428,817,1,25,0
2019-01-08 00:50:00,5249,1,50,0,211,1130,86,536,2477,782,0,27,0
2019-01-08 00:55:00,5179,1,55,0,202,1110,85,543,2510,704,0,25,0
2019-01-08 01:00:00,5098,1,0,1,200,1083,88,516,2520,659,0,32,0
2019-01-08 01:05:00,4772,1,5,1,193,994,76,512,2412,559,0,26,0
2019-01-08 01:10:00,4888,1,10,1,186,1090,79,529,2443,536,0,25,0
2019-01-08 01:15:00,4890,1,15,1,195,1105,85,519,2441,519,0,26,0
2019-01-08 01:20:00,4906,1,20,1,193,1099,76,520,2483,510,0,25,0
2019-01-08 01:25:00,4834,1,25,1,184,1073,77,505,2467,510,0,18,0
2019-01-08 01:30:00,4814,1,30,1,195,1071,75,505,2413,534,0,21,0
2019-01-08 01:35:00,4879,1,35,1,188,1061,76,489,2479,571,0,15,0
2019-01-08 01:40:00,4941,1,40,1,202,1070,75,472,2504,598,0,20,0
2019-01-08 01:45:00,4924,1,45,1,188,1083,76,462,2469,621,0,25,0
2019-01-08 01:50:00,4950,1,50,1,193,1111,72,467,2451,625,0,31,0
2019-01-08 01:55:00,4952,1,55,1,197,1107,77,468,2484,589,0,30,0
2019-01-08 02:00:00,4889,1,0,2,192,1104,74,463,2445,577,0,34,0
2019-01-08 02:05:00,4741,1,5,2,194,1064,65,454,2375,550,0,39,0
2019-01-08 02:10:00,4651,1,10,2,189,1021,67,460,2342,536,0,36,0
2019-01-08 02:15:00,4620,1,15,2,194,1066,76,459,2275,514,0,36,0
2019-01-08 02:20:00,4616,1,20,2,197,1039,65,443,2300,541,1,30,0
2019-01-08 02:25:00,4530,1,25,2,187,1031,65,443,2244,531,0,29,0
2019-01-08 02:30:00,4539,1,30,2,194,1034,70,439,2240,532,0,30,0
2019-01-08 02:35:00,4498,1,35,2,195,1032,64,433,2228,524,0,22,0
2019-01-08 02:40:00,4454,1,40,2,185,1042,77,432,2159,532,0,27,0
2019-01-08 02:45:00,4444,1,45,2,183,1028,74,438,2170,527,0,24,0
2019-01-08 02:50:00,4372,1,50,2,185,1018,82,426,2117,511,0,33,0
2019-01-08 02:55:00,4307,1,55,2,168,1039,91,422,2036,517,0,34,0
2019-01-08 03:00:00,4208,1,0,3,190,1048,83,423,1930,506,0,28,0
2019-01-08 03:05:00,4094,1,5,3,182,1055,85,419,1851,473,0,29,0
2019-01-08 03:10:00,4060,1,10,3,189,1061,81,407,1791,494,0,37,0
2019-01-08 03:15:00,4000,1,15,3,182,1031,77,393,1823,463,0,31,0
2019-01-08 03:20:00,3972,1,20,3,171,1026,79,399,1793,476,0,28,0
2019-01-08 03:25:00,3931,1,25,3,177,1008,83,397,1775,467,0,24,0
2019-01-08 03:30:00,3927,1,30,3,194,1015,77,384,1766,462,0,29,0
2019-01-08 03:35:00,3604,1,35,3,166,883,77,361,1675,415,0,27,0
2019-01-08 03:40:00,3952,1,40,3,190,1004,91,400,1795,450,0,22,0
2019-01-08 03:45:00,3950,1,45,3,192,1020,92,391,1780,452,0,23,0
2019-01-08 03:50:00,3889,1,50,3,172,1012,86,397,1734,465,0,23,0
2019-01-08 03:55:00,3932,1,55,3,174,1002,93,403,1759,481,0,20,0
2019-01-08 04:00:00,3953,1,0,4,186,1006,87,397,1788,470,0,19,0
2019-01-08 04:05:00,3974,1,5,4,190,1022,80,379,1791,498,0,14,0
2019-01-08 04:10:00,3937,1,10,4,188,1025,86,389,1730,507,0,12,0
2019-01-08 04:15:00,3918,1,15,4,166,1031,76,386,1726,519,1,13,0
2019-01-08 04:20:00,3914,1,20,4,183,1040,79,395,1675,527,0,15,0
2019-01-08 04:25:00,3883,1,25,4,182,1039,78,387,1638,545,0,14,0
2019-01-08 04:30:00,3934,1,30,4,186,1036,75,404,1628,590,0,15,0
2019-01-08 04:35:00,3868,1,35,4,173,1029,77,407,1572,596,0,14,0
2019-01-08 04:40:00,3882,1,40,4,196,1028,68,419,1570,589,0,12,0
2019-01-08 04:45:00,3870,1,45,4,190,1032,68,404,1588,579,0,9,0
2019-01-08 04:50:00,3801,1,50,4,192,1010,61,413,1532,585,0,8,0
2019-01-08 04:55:00,3826,1,55,4,197,1013,59,393,1551,602,0,11,0
2019-01-08 05:00:00,3880,1,0,5,190,1046,69,423,1522,616,0,14,0
2019-01-08 05:05:00,3838,1,5,5,200,1073,69,392,1504,589,0,11,0
2019-01-08 05:10:00,3834,1,10,5,167,1044,62,403,1522,620,0,16,0
2019-01-08 05:15:00,3832,1,15,5,161,1024,62,399,1551,621,0,14,0
2019-01-08 05:20:00,3805,1,20,5,163,1030,70,360,1521,641,0,20,0
2019-01-08 05:25:00,3823,1,25,5,170,1033,57,385,1501,658,0,19,0
2019-01-08 05:30:00,3818,1,30,5,173,1017,64,377,1475,692,0,20,0
2019-01-08 05:35:00,3706,1,35,5,168,975,59,374,1456,658,0,16,0
2019-01-08 05:40:00,3785,1,40,5,167,1017,67,359,1481,674,0,20,0
2019-01-08 05:45:00,3767,1,45,5,151,1036,63,377,1445,677,0,18,0
2019-01-08 05:50:00,3757,1,50,5,171,1011,68,376,1394,719,0,18,0
2019-01-08 05:55:00,3759,1,55,5,174,1021,76,373,1360,742,0,13,0
2019-01-08 06:00:00,3792,1,0,6,169,1031,66,373,1360,779,0,14,0
2019-01-08 06:05:00,3562,1,5,6,153,946,66,348,1245,792,0,12,0
2019-01-08 06:10:00,3653,1,10,6,173,1033,71,358,1203,802,0,13,0
2019-01-08 06:15:00,3624,1,15,6,173,1001,70,350,1215,806,0,9,0
2019-01-08 06:20:00,3654,1,20,6,154,997,69,348,1263,813,1,9,0
2019-01-08 06:25:00,3634,1,25,6,133,967,65,354,1270,839,1,5,0
2019-01-08 06:30:00,3772,1,30,6,116,947,76,378,1340,908,0,7,0
2019-01-08 06:35:00,3223,1,35,6,100,707,72,298,1197,845,0,4,0
2019-01-08 06:40:00,3630,1,40,6,110,829,82,339,1342,921,1,6,0
2019-01-08 06:45:00,3589,1,45,6,113,808,90,339,1332,903,0,4,0
2019-01-08 06:50:00,3571,1,50,6,117,796,101,317,1339,893,1,7,0
2019-01-08 06:55:00,3559,1,55,6,113,792,96,309,1378,857,1,13,0
2019-01-08 07:00:00,3589,1,0,7,106,783,94,338,1389,864,1,14,0
2019-01-08 07:05:00,3608,1,5,7,102,771,82,341,1419,885,1,7,0
2019-01-08 07:10:00,3674,1,10,7,103,812,75,361,1457,857,0,9,0
2019-01-08 07:15:00,3793,1,15,7,126,872,93,384,1475,830,0,13,0
2019-01-08 07:20:00,3941,1,20,7,122,904,94,414,1553,840,2,12,0
2019-01-08 07:25:00,4095,1,25,7,138,979,111,444,1587,820,1,15,0
2019-01-08 07:30:00,4327,1,30,7,164,1059,97,490,1656,852,2,7,0
2019-01-08 07:35:00,4301,1,35,7,176,1075,81,492,1654,816,0,7,0
2019-01-08 07:40:00,4326,1,40,7,164,1091,76,520,1660,805,4,6,0
2019-01-08 07:45:00,4198,1,45,7,167,1123,74,498,1602,721,2,11,0
